Name	rgb1	rgb2	rgb3	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
'singles-BM0828-MPP-frozen-151103-84'	0.274509804	0.62745098	0.250980392	-2.981011204	2.836509495	-2.119102531	-0.553208376	0.87347055	0.752140917	-0.155273195	0.356209111	-0.146833635	0.206896654
'singles-BM0828-MPP-frozen-151103-85'	0.274509804	0.62745098	0.250980392	2.203146592	2.804439985	2.01973703	0.111493682	-0.637768475	0.348466406	0.383596452	-0.012874176	-0.051549955	0.052719053
'singles-BM0828-MPP-frozen-151103-88'	0.274509804	0.62745098	0.250980392	-0.416086982	4.289322017	0.025409043	0.917069509	-0.369640914	-0.659470962	0.57031069	-0.771986365	0.03784828	0.078927213
'singles-BM0828-MPP-frozen-151103-90'	0.274509804	0.62745098	0.250980392	2.650390333	1.174276894	1.371503778	-1.106165278	-0.926100225	0.558831595	-0.145972849	-0.069570813	0.306898437	0.099325332
'singles-BM0828-MPP-frozen-151103-91'	0.274509804	0.62745098	0.250980392	0.530938658	1.984975203	1.969454475	-1.247415494	-1.955358265	0.481657581	0.026408857	-0.143174828	0.660971223	-6.58E-05
'singles-BM0828-MPP-frozen-151103-92'	0.274509804	0.62745098	0.250980392	0.623487644	3.932357719	0.399749883	0.152008711	-0.011689482	0.620731444	0.457885623	0.156368342	0.066844645	-0.024210911
'singles-BM0828-MPP-frozen-151103-93'	0.274509804	0.62745098	0.250980392	2.626927218	2.065060106	1.944668614	-0.468649925	-0.672933846	0.362420935	0.162946942	0.316953609	-0.095420048	0.004777552
'singles-BM0828-MPP-frozen-151103-96'	0.274509804	0.62745098	0.250980392	2.668549241	1.533604817	2.754957674	-0.565803016	-1.010421167	-0.117550993	-0.035614368	-0.157672293	-0.056435489	0.005305382
'singles-BM0828-LMPP-frozen-151105-1'	0	0.68627451	0.6	1.538105261	-2.878589301	1.505810109	-0.600359909	0.718270859	0.019684274	-0.650288008	0.281379959	-0.070942857	-0.044972435
'singles-BM0828-LMPP-frozen-151105-2'	0	0.68627451	0.6	3.629644715	-1.782500638	0.118507617	-0.084750006	0.342857516	-0.547975538	-0.499905983	0.020417319	0.041519189	-0.018771058
'singles-BM0828-LMPP-frozen-151105-3'	0	0.68627451	0.6	3.152338983	-1.87244031	0.504604147	-0.178424752	0.776041421	-0.19594137	-0.50409457	0.03515506	-0.129053191	-0.043501087
'singles-BM0828-LMPP-frozen-151105-4'	0	0.68627451	0.6	2.269000479	-0.851376337	2.156695028	0.001692809	0.3100014	-0.768553861	-0.495286239	0.009864411	-0.279639461	-0.120546424
'singles-BM0828-LMPP-frozen-151105-5'	0	0.68627451	0.6	3.219548997	-1.081549903	0.426458493	-0.219069795	0.746265759	-0.028065721	-0.59075766	0.096867581	-0.080580408	-0.032335438
'singles-BM0828-LMPP-frozen-151105-6'	0	0.68627451	0.6	3.704647919	-2.091639135	-0.411009321	0.178281746	0.53787158	-0.11074548	-0.082952832	0.493816133	0.021149932	0.053316775
'singles-BM0828-LMPP-frozen-151105-7'	0	0.68627451	0.6	1.199911635	-1.668894416	1.961766696	0.058518675	0.025869995	-1.461662329	-0.730519573	-0.347714185	-0.091663801	0.077417706
'singles-BM0828-LMPP-frozen-151105-8'	0	0.68627451	0.6	2.29700774	-2.758433484	0.859180198	0.489845338	0.869091072	0.305147731	-0.411654066	-0.18248452	-0.054765177	-0.210606262
'singles-BM0828-LMPP-frozen-151105-10'	0	0.68627451	0.6	3.05006596	-1.032434918	0.419433734	0.010248436	0.914776398	0.257982653	-0.403255488	0.417369766	-0.113230573	0.005285737
'singles-BM0828-LMPP-frozen-151105-11'	0	0.68627451	0.6	2.769606648	-2.295177565	-1.402450183	-0.509551586	0.600658614	0.163669379	-0.443119311	0.091573693	0.234829924	-0.086620745
'singles-BM0828-LMPP-frozen-151105-12'	0	0.68627451	0.6	3.765748537	-2.058209422	-1.143808851	0.146970906	0.534662444	-0.73198856	-0.005053284	0.128200915	-0.067526802	0.014263472
'singles-BM0828-LMPP-frozen-151105-13'	0	0.68627451	0.6	3.057575557	-1.891451478	0.293562238	-0.561944179	0.328793634	-0.861876407	-0.479196239	-0.174752136	0.005378836	-0.094817196
'singles-BM0828-LMPP-frozen-151105-14'	0	0.68627451	0.6	3.799383939	-1.720961078	-0.767718892	-0.237873467	0.623579153	0.166106693	0.051523726	0.118740511	-0.179936303	-0.044316468
'singles-BM0828-LMPP-frozen-151105-15'	0	0.68627451	0.6	1.389339785	-1.649145667	2.53403342	0.041287281	-0.84274196	-1.235564625	-0.320001983	-0.240395781	-0.344946601	0.082776106
'singles-BM0828-LMPP-frozen-151105-16'	0	0.68627451	0.6	2.160341016	-2.151715139	1.771626721	0.015894501	0.369912995	-0.709039934	-0.545070216	-0.049049074	-0.359645463	-0.022633293
'singles-BM0828-LMPP-frozen-151105-17'	0	0.68627451	0.6	0.213833402	-3.466604627	2.282958689	-0.231069239	-0.139940332	-1.132701315	-0.80831775	-0.064064164	-0.412543197	0.074166291
'singles-BM0828-LMPP-frozen-151105-18'	0	0.68627451	0.6	2.372979207	-0.75779432	2.060362294	-0.148775541	-0.243317816	-0.68978534	-0.742220775	-0.167792835	-0.016389213	0.009670568
'singles-BM0828-LMPP-frozen-151105-19'	0	0.68627451	0.6	1.783077165	-1.978995111	1.977124297	0.27593735	0.441214361	-0.346938419	-0.738328243	-0.150878986	-0.267492607	0.06040803
'singles-BM0828-LMPP-frozen-151105-20'	0	0.68627451	0.6	2.919835185	-0.420542298	1.702379658	-0.336011429	-0.070302084	-0.341050189	-0.530715538	-0.125245221	-0.192668304	-0.021921586
'singles-BM0828-LMPP-frozen-151105-21'	0	0.68627451	0.6	-0.754235628	-3.008685402	3.044290805	-0.404290284	0.388834489	-1.137081827	-0.96222672	-0.182887528	-0.167869495	0.149764618
'singles-BM0828-LMPP-frozen-151105-22'	0	0.68627451	0.6	0.243037344	-2.16938351	3.090604218	-0.186876365	-0.429440845	-1.256912352	-0.732339049	-0.212026747	-0.2279817	0.085226983
'singles-BM0828-LMPP-frozen-151105-23'	0	0.68627451	0.6	2.471982176	-1.707161825	1.62696082	0.009477726	0.242683331	-0.433686521	-0.768850466	-0.143710435	-0.048958861	0.024826802
'singles-BM0828-LMPP-frozen-151105-24'	0	0.68627451	0.6	1.612858108	-2.170276311	1.312987193	-0.153319145	0.770406735	-0.190471311	-0.963966571	-0.046068722	-0.063459963	0.080875351
'singles-BM0828-LMPP-frozen-151105-25'	0	0.68627451	0.6	2.37810646	-1.123352394	2.005645998	0.477569497	0.490873064	-0.169219901	-0.312692275	0.069317827	-0.432511331	0.128002604
'singles-BM0828-LMPP-frozen-151105-26'	0	0.68627451	0.6	1.969538927	-1.551723294	2.009145214	-0.157145485	0.131337386	-0.876964563	-0.697883853	-0.220369059	-0.17271457	-0.033253765
'singles-BM0828-LMPP-frozen-151105-27'	0	0.68627451	0.6	3.476941267	-1.244514579	0.989703465	0.218397539	0.560056261	-0.362649246	-0.372734859	-0.021640782	-0.237591988	-0.047141176
'singles-BM0828-LMPP-frozen-151105-29'	0	0.68627451	0.6	1.501249728	-1.412088535	1.822780401	0.251819893	0.423453337	-0.708060362	-0.90008279	-0.165179758	-0.287802917	0.12672414
'singles-BM0828-LMPP-frozen-151105-30'	0	0.68627451	0.6	3.961578069	0.183071286	-1.38204379	0.382006059	0.690989152	-0.160355284	0.311389567	0.326773302	-0.07369354	0.173939384
'singles-BM0828-LMPP-frozen-151105-31'	0	0.68627451	0.6	2.932362531	-2.166612654	-1.990623527	0.269616404	0.607923801	0.189423037	0.293182254	0.52888877	-0.002461118	0.079595395
'singles-BM0828-LMPP-frozen-151105-33'	0	0.68627451	0.6	2.749886039	-1.619150704	0.94449314	-0.066456331	0.724583793	0.065841683	-0.526507152	0.069308812	-0.294352266	0.079286576
'singles-BM0828-LMPP-frozen-151105-34'	0	0.68627451	0.6	-0.254833273	-2.412071047	3.31412516	-0.203285792	-0.284363032	-0.804632348	-0.600256877	-0.296006792	-0.536217721	0.136626872
'singles-BM0828-LMPP-frozen-151105-35'	0	0.68627451	0.6	2.815597821	-1.503366502	1.458025771	0.20376245	0.627831359	-0.487845654	-0.431712008	0.081930878	-0.314591832	0.035767913
'singles-BM0828-LMPP-frozen-151105-36'	0	0.68627451	0.6	2.874376136	-1.095027958	1.273742115	-0.157028642	0.421631429	-0.795512745	-0.519701573	0.109355229	-0.240626028	0.015520705
'singles-BM0828-LMPP-frozen-151105-37'	0	0.68627451	0.6	2.819714467	-2.564746773	-0.190312511	0.383533637	0.77419532	0.194831671	-0.545016332	-0.003359037	0.065813334	-0.104863125
'singles-BM0828-LMPP-frozen-151105-38'	0	0.68627451	0.6	2.895307257	-1.981784013	1.69282979	-0.132062053	0.172280544	-0.903093068	-0.236796626	-0.145013432	-0.069632193	0.059491921
'singles-BM0828-LMPP-frozen-151105-39'	0	0.68627451	0.6	2.759202151	-0.523780551	1.552785001	0.166925139	0.387800726	-0.328104048	-0.518031999	-0.129060987	-0.340693641	0.162443037
'singles-BM0828-LMPP-frozen-151105-40'	0	0.68627451	0.6	3.517098664	-0.683207997	1.192532106	0.01836747	0.378109246	-0.249096535	-0.409617415	0.108067527	-0.190243481	0.029967879
'singles-BM0828-LMPP-frozen-151105-41'	0	0.68627451	0.6	3.188471262	-0.525297558	1.397135256	-0.00788139	0.343200423	-0.531662644	-0.526911399	-0.217219497	0.070987736	-0.012529256
'singles-BM0828-LMPP-frozen-151105-42'	0	0.68627451	0.6	2.614913454	-1.609980393	1.549666202	0.235048118	0.392445843	-0.667628671	-0.526173026	0.041097427	-0.349648041	-0.00126054
'singles-BM0828-LMPP-frozen-151105-43'	0	0.68627451	0.6	3.479490502	-1.624244478	-0.051318214	-0.308628571	0.19653943	-0.353479215	-0.545809286	-0.268553718	0.085324811	0.067409716
'singles-BM0828-LMPP-frozen-151105-44'	0	0.68627451	0.6	3.352068717	-1.320544227	1.043300228	-0.15586001	-0.078618642	-1.010665124	-0.341783023	-0.094453378	-0.163956602	0.031189067
'singles-BM0828-LMPP-frozen-151105-45'	0	0.68627451	0.6	3.357239828	-0.922019813	0.658557886	-0.092761508	0.288969382	-0.28180873	-0.714354729	-0.090258852	0.063875972	0.057491913
'singles-BM0828-LMPP-frozen-151105-47'	0	0.68627451	0.6	0.381313694	-3.59605936	2.2475673	0.917288882	0.36719695	-0.085156667	-0.40576084	-0.017096662	-0.420968715	0.23205331
'singles-BM0828-LMPP-frozen-151105-48'	0	0.68627451	0.6	2.277616021	-2.130605954	1.66093597	0.152332357	0.035725048	-0.645272394	-0.706578758	0.070697276	-0.294571847	0.004157788
'singles-BM0828-LMPP-frozen-151105-49'	0	0.68627451	0.6	2.14914969	-1.726124324	1.900292763	0.312936235	0.291345832	-0.801796874	-0.34230427	0.082608983	-0.529363071	0.053355104
'singles-BM0828-LMPP-frozen-151105-50'	0	0.68627451	0.6	3.490688186	-1.255246437	0.418016245	-0.099042489	0.698861579	-0.384881135	-0.484258232	-0.009958543	-0.059364936	-0.064019623
'singles-BM0828-LMPP-frozen-151105-52'	0	0.68627451	0.6	2.96204257	-0.829247326	1.795262704	-0.062440507	0.202650706	-0.253575518	-0.287728886	-0.019235146	-0.410911413	-0.055667977
'singles-BM0828-LMPP-frozen-151105-53'	0	0.68627451	0.6	-0.98044316	-4.26470213	2.411829356	1.841479822	0.044029051	-0.280492922	-0.102868916	-0.499112285	-0.047945518	-0.041388689
'singles-BM0828-LMPP-frozen-151105-55'	0	0.68627451	0.6	2.026980769	-3.346649731	0.927511518	0.694297009	0.530421991	-0.037930494	-0.627165343	-0.158898802	0.124789856	-0.098839622
'singles-BM0828-LMPP-frozen-151105-56'	0	0.68627451	0.6	1.296478932	-2.079569297	2.163834036	0.342095973	0.660995179	-0.36531466	-0.579150746	0.011002347	-0.498809975	0.026797973
'singles-BM0828-LMPP-frozen-151105-57'	0	0.68627451	0.6	2.645066426	-2.18994773	1.620336745	0.083969255	0.308445068	-0.658575812	-0.358692406	0.147658428	-0.350182944	0.028991056
'singles-BM0828-LMPP-frozen-151105-58'	0	0.68627451	0.6	2.023655031	-2.358012112	1.576971985	0.127900029	0.632646412	-0.153913147	-0.740563773	-0.127107793	-0.059778063	0.014714475
'singles-BM0828-LMPP-frozen-151105-59'	0	0.68627451	0.6	3.287303955	-1.951741298	0.155652219	0.012110027	0.494155574	-0.064287025	-0.619092573	-0.084792151	0.012362576	0.052055142
'singles-BM0828-LMPP-frozen-151105-60'	0	0.68627451	0.6	3.186266988	-0.817777211	0.178587745	-0.150625016	0.788750604	0.234953447	-0.570734826	0.007800028	0.131311191	0.014763974
'singles-BM0828-LMPP-frozen-151105-61'	0	0.68627451	0.6	3.161792409	-2.499155733	1.01615585	0.411989921	0.354693255	-0.732531591	-0.178505543	-0.011653258	-0.272436762	0.023374495
'singles-BM0828-LMPP-frozen-151105-62'	0	0.68627451	0.6	0.526282127	-1.928454078	2.439437894	-0.092788683	-0.254856634	-1.319263569	-0.883239408	-0.236179811	-0.26639686	0.141163929
'singles-BM0828-LMPP-frozen-151105-63'	0	0.68627451	0.6	2.353109624	-1.157299296	0.78570493	-0.142673156	0.98170579	-0.133972027	-0.687039746	0.36587986	-0.169000142	0.10204138
'singles-BM0828-LMPP-frozen-151105-64'	0	0.68627451	0.6	2.81761032	-1.043881028	-0.262565431	-0.426585898	0.868631335	-0.021381785	-0.729417495	-0.031251922	0.235108679	0.031073587
'singles-BM0828-LMPP-frozen-151105-65'	0	0.68627451	0.6	1.67399221	-1.173287102	2.697625143	-0.020422107	0.137866505	-0.477997857	-0.509337877	-0.115590766	-0.369739225	0.042695834
'singles-BM0828-LMPP-frozen-151105-66'	0	0.68627451	0.6	3.132597722	-0.319981036	1.13182923	0.185025992	0.304887681	-0.415614831	-0.494908843	-0.233319575	-0.363941274	-0.027945249
'singles-BM0828-LMPP-frozen-151105-67'	0	0.68627451	0.6	3.807004149	-0.217994716	0.9734527	0.164124264	0.078319	-0.472689225	-0.193576022	-0.217886784	-0.216148881	0.112605652
'singles-BM0828-LMPP-frozen-151105-69'	0	0.68627451	0.6	3.030335968	-0.665315769	1.280614914	-0.102756426	0.317309102	-0.558937825	-0.629217753	-0.143568275	-0.09122156	-0.030518511
'singles-BM0828-LMPP-frozen-151105-70'	0	0.68627451	0.6	3.825181528	-2.32873242	-0.422383228	0.351777731	0.47265844	-0.170684303	-0.009244474	0.138755576	-0.380334285	-0.104710909
'singles-BM0828-LMPP-frozen-151105-71'	0	0.68627451	0.6	3.196577719	-2.033926334	-0.292156818	0.194946387	0.947021437	-0.034711439	-0.307320684	0.432844822	-0.028872056	0.030706012
'singles-BM0828-LMPP-frozen-151105-72'	0	0.68627451	0.6	0.572942062	-3.644962043	2.673757979	-0.183076933	-0.161596955	-0.744444564	-0.599646736	-0.117822299	-0.312211771	-0.054563824
'singles-BM0828-LMPP-frozen-151105-73'	0	0.68627451	0.6	1.513236172	-1.765242187	2.364388629	0.319152373	0.287541389	-0.521318374	-0.504439081	-0.311848726	-0.410498534	0.093767027
'singles-BM0828-LMPP-frozen-151105-74'	0	0.68627451	0.6	-0.495832434	-4.987426379	2.52295067	0.506294255	0.08979648	-0.96001227	-0.523855033	-0.232214637	-0.068793695	-0.02481706
'singles-BM0828-LMPP-frozen-151105-75'	0	0.68627451	0.6	2.299840487	-1.507644124	2.058892528	-0.056404716	0.120105929	-0.460058481	-0.572168968	-0.043342795	-0.331896545	0.076820398
'singles-BM0828-LMPP-frozen-151105-76'	0	0.68627451	0.6	1.619665217	-2.309691432	2.033239958	0.403363531	0.485065121	-0.540491544	-0.541196314	0.039536643	-0.450487513	0.043672664
'singles-BM0828-LMPP-frozen-151105-77'	0	0.68627451	0.6	-0.235110054	-3.425589826	2.609286617	0.342656178	0.070537843	-0.01281216	-1.093408645	0.042495676	-0.127252209	-0.017559292
'singles-BM0828-LMPP-frozen-151105-78'	0	0.68627451	0.6	2.205990739	-1.398778903	2.18729397	0.14797643	0.264050591	-0.975373083	-0.230977659	0.177884657	-0.40339016	-0.011037811
'singles-BM0828-LMPP-frozen-151105-79'	0	0.68627451	0.6	0.631357679	-1.39965025	2.774013662	-0.008702191	-0.200994171	-1.029087425	-0.863521405	-0.217893563	-0.232214654	0.169349428
'singles-BM0828-LMPP-frozen-151105-80'	0	0.68627451	0.6	2.073777065	-1.153319248	2.124427837	0.070571541	0.258365796	-0.225299644	-0.441725453	0.029920841	-0.537367754	0.082627843
'singles-BM0828-LMPP-frozen-151105-81'	0	0.68627451	0.6	3.392991354	-0.797766524	0.881014909	-0.308491527	0.354022397	-0.222761854	-0.599564973	0.102863629	0.058857809	-0.031914079
'singles-BM0828-LMPP-frozen-151105-82'	0	0.68627451	0.6	1.109216212	-2.74318009	2.021474536	-0.466287214	0.122508644	-1.194664126	-0.657425786	0.024012232	-0.272247664	-0.101258506
'singles-BM0828-LMPP-frozen-151105-83'	0	0.68627451	0.6	3.605114141	-1.300606666	-0.278028569	-0.046991797	0.781772195	0.050453572	-0.373604031	0.184720474	-0.072367072	0.078936934
'singles-BM0828-LMPP-frozen-151105-84'	0	0.68627451	0.6	2.768336379	0.382611361	2.216744695	-0.393733085	-0.445353381	-0.553636649	-0.265994867	-0.105716433	-0.157213397	-0.118321459
'singles-BM0828-LMPP-frozen-151105-85'	0	0.68627451	0.6	2.967550864	-1.054609501	1.386714734	-0.003263654	0.605646037	-0.253968019	-0.491576781	0.090229211	-0.273276831	-0.00769595
'singles-BM0828-LMPP-frozen-151105-86'	0	0.68627451	0.6	3.457181673	0.301718158	1.073103881	0.026397472	-0.075711446	-0.621765895	-0.570558121	-0.026289504	-0.065826014	0.083044383
'singles-BM0828-LMPP-frozen-151105-87'	0	0.68627451	0.6	2.683291293	-1.39516774	1.541237942	0.081211332	0.433261189	-0.423380341	-0.594170463	-0.13055983	-0.263337341	0.029323509
'singles-BM0828-LMPP-frozen-151105-88'	0	0.68627451	0.6	2.550307742	-1.883318704	0.539071005	0.177621128	0.957970104	-0.164042496	-0.559998856	0.46390287	-0.157221163	0.105668711
'singles-BM0828-LMPP-frozen-151105-89'	0	0.68627451	0.6	3.944269224	0.309009945	0.712393795	-0.068669462	0.68915408	-0.055014793	-0.12370987	0.111931301	0.008517716	-0.082642772
'singles-BM0828-LMPP-frozen-151105-90'	0	0.68627451	0.6	2.813550266	-0.704147152	0.363268437	-0.37238108	0.676502598	-0.095006594	-0.786353679	-0.22326691	0.168221917	0.021428316
'singles-BM0828-LMPP-frozen-151105-91'	0	0.68627451	0.6	2.201025906	-2.868080958	1.161318122	0.21764421	0.485931586	-0.798003273	-0.601336591	-0.129491458	-0.188744068	-0.025380049
'singles-BM0828-LMPP-frozen-151105-92'	0	0.68627451	0.6	3.036716061	-1.855084058	1.059095224	0.024954755	0.594365271	-0.435995013	-0.538872102	-0.045467864	-0.071422511	-0.060097777
'singles-BM0828-LMPP-frozen-151105-95'	0	0.68627451	0.6	1.922689118	-1.690406052	0.352960135	-0.478007113	0.615723194	-0.321765173	-0.950470748	-0.467741662	0.284178568	-0.026674655
'singles-BM0828-LMPP-frozen-151105-96'	0	0.68627451	0.6	2.07964503	-1.974182321	1.298870549	-0.166150691	0.186708272	-0.512164097	-0.780235485	-0.435738108	-0.238100923	-0.000727673
'singles-BM0828-CMP-frozen-151118-1'	1	0.756862745	0.474509804	1.562899212	3.261202808	-1.027781272	0.586371681	0.512459557	0.14609938	0.073762122	-0.182895858	0.107587205	-0.002061657
'singles-BM0828-CMP-frozen-151118-2'	1	0.756862745	0.474509804	2.870459081	2.228684211	-1.103311423	0.609559106	0.619811275	-0.083958834	0.193725726	-0.215821618	-0.110605372	0.018485909
'singles-BM0828-CMP-frozen-151118-3'	1	0.756862745	0.474509804	3.382453188	0.737250139	1.104377969	0.494942468	0.290109352	-0.77980208	0.047902225	-0.310850528	-0.250706922	-0.096590022
'singles-BM0828-CMP-frozen-151118-4'	1	0.756862745	0.474509804	-1.072359461	4.780659766	-0.937914358	0.640739043	0.324225672	0.245815441	0.399949405	-0.063564991	-0.024635567	-0.030704901
'singles-BM0828-CMP-frozen-151118-5'	1	0.756862745	0.474509804	1.676786409	2.483966271	-1.069779946	0.664754459	0.821343006	0.357039359	0.113421769	0.14357009	0.047778288	0.088321993
'singles-BM0828-CMP-frozen-151118-6'	1	0.756862745	0.474509804	2.251490807	2.778982931	0.922539256	0.201418605	-0.2038553	-0.073550156	0.240893729	-0.289002626	-0.040210306	-0.018767632
'singles-BM0828-CMP-frozen-151118-10'	1	0.756862745	0.474509804	-1.514161757	3.198383452	-2.115798758	0.704246157	1.082921768	0.444050771	-0.033442664	0.344517489	-0.226455068	0.002833357
'singles-BM0828-CMP-frozen-151118-11'	1	0.756862745	0.474509804	2.968827103	1.922480248	0.532484499	0.440469907	0.31601423	-0.463214344	0.070460021	0.007362959	0.082088543	0.198311567
'singles-BM0828-CMP-frozen-151118-12'	1	0.756862745	0.474509804	2.046129143	2.42766272	1.487546288	0.089029473	-0.328707288	-0.14406391	0.106841264	-0.305489657	-0.059586448	-0.094819214
'singles-BM0828-CMP-frozen-151118-13'	1	0.756862745	0.474509804	0.978381724	3.876107177	-0.046675237	0.559752451	0.5159857	0.00298615	0.29128197	-0.12858019	-0.078610792	-0.044486209
'singles-BM0828-CMP-frozen-151118-14'	1	0.756862745	0.474509804	2.413867313	1.55304902	-0.56832441	0.267900591	0.651030829	0.291172182	-0.178798993	-0.226531322	0.247334766	-0.106818629
'singles-BM0828-CMP-frozen-151118-15'	1	0.756862745	0.474509804	2.322262594	1.957109254	-0.740294049	-0.094725943	0.352899857	0.19402483	-0.137055014	-0.168059045	0.381905863	0.103101104
'singles-BM0828-CMP-frozen-151118-18'	1	0.756862745	0.474509804	3.294337975	1.690320015	0.479344252	0.488513347	0.304039431	-0.404118022	0.073693453	-0.357486673	-0.006402571	-0.009754364
'singles-BM0828-CMP-frozen-151118-19'	1	0.756862745	0.474509804	1.19973041	2.206338675	-0.711143815	0.45988504	1.100530083	0.483967148	0.170869436	0.27120961	-0.151659329	0.097674497
